"id_tiempo","id_fecha","id_estado_cielo","temperatura","sensacion_termica","racha_max","precipitacion","nieve","humedad_relativa","probabilidad_de_nieve","probabilidad_de_tormenta","direccion_viento","velocidad_del_viento","id_municipio"
3920,42,5,17,17,1.0,0.0,0,90,0,0,NE,8,86
3921,43,6,17,17,4.0,0.0,0,89,0,0,NO,1,86
3922,44,1,17,17,6.0,0.0,0,86,0,0,O,3,86
3923,1,7,26,26,18.0,0.1,0,54,0,75,E,10,87
3924,2,7,28,28,18.0,0.1,0,46,0,75,E,7,87
3925,3,8,27,27,24.0,0.0,0,44,0,75,SE,6,87
3926,4,8,27,27,36.0,0.0,0,41,0,75,S,13,87
3927,5,6,29,29,35.0,0.0,0,39,0,75,S,23,87
3928,6,4,28,28,34.0,0.0,0,38,0,75,S,21,87
3929,7,8,26,26,34.0,0.0,0,40,0,75,S,20,87
3930,8,11,24,24,32.0,0.7,0,43,0,75,S,21,87
3931,9,6,22,22,23.0,0.0,0,68,0,65,N,22,87
3932,10,5,21,21,33.0,0.0,0,70,0,65,NE,11,87
3933,11,5,20,20,25.0,0.0,0,81,0,65,N,23,87
3934,12,4,20,20,18.0,0.0,0,78,0,65,E,15,87
3935,13,7,19,19,20.0,0.1,0,82,0,65,NE,13,87
3936,14,4,19,19,25.0,0.0,0,83,0,65,E,14,87
3937,15,2,18,18,24.0,0.0,0,84,0,5,E,17,87
3938,16,2,18,18,11.0,0.0,0,100,0,5,E,16,87
3939,17,6,18,18,14.0,0.0,0,100,0,5,E,7,87
3940,18,2,18,18,17.0,0.0,0,100,0,5,E,9,87
3941,19,8,18,18,18.0,0.0,0,100,0,5,E,12,87
3942,20,8,18,18,13.0,0.0,0,99,0,5,SE,11,87
3943,21,6,18,18,28.0,0.0,0,100,0,10,SE,8,87
3944,22,8,20,20,48.0,0.0,0,90,0,10,E,19,87
3945,23,8,22,22,27.0,0.0,0,76,0,10,SE,33,87
3946,24,8,25,25,34.0,0.0,0,67,0,10,S,11,87
3947,25,8,26,26,26.0,0.0,0,62,0,10,NE,22,87
3948,26,1,27,28,31.0,0.0,0,58,0,10,NE,12,87
3949,27,2,29,30,37.0,0.0,0,56,0,65,N,21,87
3950,28,17,29,31,36.0,0.1,0,58,0,65,N,25,87
3951,29,5,30,32,28.0,0.0,0,56,0,65,NE,22,87
3952,30,2,31,32,32.0,0.0,0,49,0,65,NE,15,87
3953,31,6,29,29,30.0,0.0,0,44,0,65,SE,15,87
3954,32,2,27,27,31.0,0.0,0,47,0,65,E,20,87
3955,33,5,25,25,20.0,0.0,0,57,0,10,SE,18,87
3956,34,1,24,24,19.0,0.0,0,63,0,10,E,11,87
3957,35,1,22,22,25.0,0.0,0,67,0,10,E,13,87
3958,36,4,21,21,22.0,0.0,0,74,0,10,E,18,87
3959,37,8,21,21,41.0,0.0,0,68,0,10,E,13,87
3960,38,2,20,20,45.0,0.0,0,71,0,10,E,28,87
3961,39,2,20,20,61.0,0.0,0,69,0,0,E,31,87
3962,40,8,19,19,38.0,0.0,0,75,0,0,SE,43,87
3963,41,13,19,19,23.0,0.0,0,81,0,0,SE,20,87
3964,42,2,18,18,11.0,0.0,0,87,0,0,E,13,87
3965,43,6,18,18,9.0,0.0,0,89,0,0,N,7,87
3966,44,6,18,18,14.0,0.0,0,85,0,0,E,6,87
3967,1,7,24,24,19.0,0.1,0,59,0,65,E,9,88
3968,2,7,26,26,17.0,0.1,0,52,0,65,E,7,88
3969,3,2,27,27,22.0,0.0,0,45,0,65,SE,8,88
3970,4,8,27,27,18.0,0.0,0,43,0,65,SE,10,88
3971,5,2,28,28,43.0,0.0,0,41,0,65,SE,8,88
3972,6,9,28,28,54.0,0.3,0,44,0,65,SE,21,88
3973,7,18,25,25,27.0,2.0,0,64,0,65,O,33,88
3974,8,2,23,23,18.0,0.0,0,74,0,65,NE,14,88
3975,9,1,20,20,14.0,0.0,0,90,0,65,N,10,88
3976,10,8,21,21,20.0,0.0,0,82,0,65,E,9,88
3977,11,14,18,18,34.0,0.1,0,86,0,65,N,13,88
3978,12,4,19,19,30.0,0.0,0,81,0,65,NE,22,88
3979,13,4,19,19,25.0,0.0,0,85,0,65,NE,17,88
3980,14,6,18,18,24.0,0.0,0,90,0,65,NE,16,88
3981,15,2,18,18,38.0,0.0,0,94,0,10,NE,13,88
3982,16,2,18,18,32.0,0.0,0,90,0,10,NE,25,88
3983,17,4,18,18,33.0,0.0,0,90,0,10,NE,21,88
3984,18,4,18,18,30.0,0.0,0,90,0,10,NE,21,88
3985,19,5,18,18,31.0,0.0,0,92,0,10,NE,20,88
3986,20,6,18,18,29.0,0.0,0,93,0,10,NE,20,88
3987,21,6,17,17,27.0,0.0,0,98,0,20,NE,19,88
3988,22,2,20,20,27.0,0.0,0,90,0,20,NE,17,88
3989,23,8,22,22,27.0,0.0,0,81,0,20,E,16,88
3990,24,8,24,24,41.0,0.0,0,78,0,20,E,15,88
3991,25,4,25,25,41.0,0.0,0,67,0,20,E,28,88
3992,26,1,26,26,36.0,0.0,0,62,0,20,N,27,88
3993,27,4,27,28,33.0,0.0,0,56,0,50,NE,19,88
3994,28,4,28,29,31.0,0.0,0,52,0,50,NE,20,88
3995,29,7,29,29,26.0,0.1,0,45,0,50,NE,18,88
3996,30,6,30,30,26.0,0.0,0,45,0,50,NE,15,88
3997,31,5,28,29,25.0,0.0,0,51,0,50,NE,15,88
3998,32,1,26,26,19.0,0.0,0,60,0,50,NE,15,88
3999,33,6,24,24,18.0,0.0,0,72,0,20,NE,11,88
4000,34,1,23,23,24.0,0.0,0,79,0,20,NE,10,88
4001,35,1,22,22,22.0,0.0,0,82,0,20,NE,16,88
4002,36,6,21,21,20.0,0.0,0,89,0,20,NE,14,88
4003,37,6,20,20,20.0,0.0,0,92,0,20,E,13,88
4004,38,8,20,20,14.0,0.0,0,90,0,20,E,13,88
4005,39,2,20,20,24.0,0.0,0,87,0,5,E,9,88
4006,40,2,19,19,14.0,0.0,0,82,0,5,E,15,88
4007,41,6,19,19,20.0,0.0,0,83,0,5,NE,8,88
4008,42,2,18,18,14.0,0.0,0,84,0,5,NE,14,88
4009,43,5,18,18,12.0,0.0,0,85,0,5,NE,9,88
4010,44,1,18,18,13.0,0.0,0,88,0,5,NE,8,88
4011,1,1,22,22,34.0,0.0,0,62,0,70,SE,10,89
4012,2,1,24,24,33.0,0.0,0,56,0,70,SE,13,89
4013,3,8,23,23,36.0,0.0,0,55,0,70,SE,13,89
4014,4,8,21,21,37.0,0.0,0,60,0,70,S,15,89
4015,5,2,24,24,37.0,0.0,0,52,0,70,S,16,89
4016,6,3,23,23,36.0,0.1,0,50,0,70,S,15,89
4017,7,1,24,24,34.0,0.0,0,49,0,70,S,15,89
4018,8,6,18,18,17.0,0.0,0,37,0,70,SE,11,89
4019,9,1,18,18,12.0,0.0,0,57,0,55,SE,5,89
4020,10,4,18,18,11.0,0.0,0,65,0,55,NE,4,89
4021,11,7,17,17,12.0,0.1,0,68,0,55,NE,2,89
4022,12,5,17,17,9.0,0.0,0,73,0,55,NE,5,89
4023,13,4,16,16,10.0,0.0,0,73,0,55,E,4,89
4024,14,5,16,16,10.0,0.0,0,76,0,55,NE,5,89
4025,15,1,15,15,19.0,0.0,0,79,0,10,E,5,89
4026,16,1,15,15,14.0,0.0,0,81,0,10,E,9,89
4027,17,6,16,16,13.0,0.0,0,82,0,10,E,7,89
4028,18,6,16,16,6.0,0.0,0,85,0,10,E,5,89
4029,19,6,16,16,6.0,0.0,0,86,0,10,N,2,89
4030,20,5,16,16,10.0,0.0,0,83,0,10,N,3,89
4031,21,5,16,16,11.0,0.0,0,84,0,65,NE,5,89
4032,22,6,17,17,19.0,0.0,0,78,0,65,N,5,89
4033,23,8,19,19,31.0,0.0,0,75,0,65,S,7,89
4034,24,9,21,21,30.0,0.1,0,72,0,65,SE,12,89
4035,25,10,22,22,55.0,5.0,0,69,0,65,E,9,89
4036,26,18,24,24,26.0,2.0,0,52,0,65,SE,20,89
4037,27,7,25,25,18.0,0.1,0,40,0,60,N,10,89
4038,28,7,25,25,18.0,0.1,0,42,0,60,SO,6,89
4039,29,7,26,26,17.0,0.1,0,42,0,60,SO,6,89
4040,30,7,25,25,21.0,0.1,0,43,0,60,S,6,89
4041,31,7,25,25,25.0,0.1,0,45,0,60,SE,7,89
4042,32,7,24,24,16.0,0.1,0,46,0,60,SE,9,89
4043,33,6,23,23,17.0,0.0,0,50,0,20,E,6,89
4044,34,6,21,21,16.0,0.0,0,62,0,20,E,7,89
4045,35,6,19,19,10.0,0.0,0,72,0,20,E,7,89
4046,36,6,17,17,15.0,0.0,0,84,0,20,E,5,89
4047,37,8,17,17,24.0,0.0,0,82,0,20,E,7,89
4048,38,6,17,17,24.0,0.0,0,85,0,20,SE,10,89
4049,39,2,16,16,19.0,0.0,0,82,0,0,SE,10,89
4050,40,6,16,16,20.0,0.0,0,80,0,0,SE,8,89
4051,41,5,16,16,14.0,0.0,0,82,0,0,E,8,89
4052,42,5,15,15,11.0,0.0,0,86,0,0,SE,5,89
4053,43,6,15,15,9.0,0.0,0,82,0,0,NE,5,89
4054,44,1,15,15,8.0,0.0,0,73,0,0,E,4,89
4055,1,1,22,22,17.0,0.0,0,73,0,75,E,6,90
4056,2,1,24,24,20.0,0.0,0,67,0,75,E,8,90
4057,3,1,25,25,21.0,0.0,0,60,0,75,SE,9,90
4058,4,1,24,24,24.0,0.0,0,58,0,75,SE,9,90
4059,5,2,24,24,22.0,0.0,0,58,0,75,S,10,90
4060,6,1,25,25,46.0,0.0,0,52,0,75,S,10,90
4061,7,3,23,23,67.0,0.7,0,48,0,75,S,17,90
4062,8,7,21,21,22.0,0.1,0,66,0,75,S,26,90
4063,9,2,20,20,23.0,0.0,0,55,0,65,O,13,90
4064,10,1,19,19,17.0,0.0,0,74,0,65,E,8,90
4065,11,6,18,18,7.0,0.0,0,69,0,65,N,10,90
4066,12,2,18,18,17.0,0.0,0,72,0,65,N,5,90
4067,13,2,17,17,25.0,0.0,0,75,0,65,NE,12,90
4068,14,10,17,17,25.0,8.0,0,88,0,65,N,16,90
4069,15,4,16,16,9.0,0.0,0,100,0,15,N,17,90
4070,16,2,16,16,13.0,0.0,0,100,0,15,N,5,90
4071,17,2,16,16,11.0,0.0,0,100,0,15,N,6,90
4072,18,8,15,15,12.0,0.0,0,100,0,15,N,7,90
4073,19,8,15,15,12.0,0.0,0,100,0,15,NE,8,90
4074,20,6,15,15,12.0,0.0,0,100,0,15,NE,8,90
4075,21,5,15,15,7.0,0.0,0,100,0,45,N,8,90
4076,22,5,17,17,16.0,0.0,0,100,0,45,NE,3,90
4077,23,8,20,20,18.0,0.0,0,89,0,45,E,10,90
4078,24,20,22,22,50.0,0.0,0,80,0,45,SE,10,90
4079,25,8,23,23,32.0,0.0,0,73,0,45,SE,35,90
4080,26,8,25,25,24.0,0.0,0,55,0,45,NO,22,90
4081,27,1,27,27,17.0,0.0,0,48,0,60,N,16,90
4082,28,1,27,27,13.0,0.0,0,47,0,60,N,6,90
4083,29,7,28,28,9.0,0.1,0,46,0,60,S,4,90
4084,30,1,28,28,10.0,0.0,0,45,0,60,SO,2,90
4085,31,6,26,26,10.0,0.0,0,50,0,60,E,4,90
4086,32,6,25,25,9.0,0.0,0,59,0,60,E,4,90
4087,33,1,23,23,6.0,0.0,0,72,0,40,N,6,90
4088,34,6,22,22,6.0,0.0,0,77,0,40,N,4,90
4089,35,5,21,21,10.0,0.0,0,79,0,40,N,5,90
4090,36,4,19,19,7.0,0.0,0,85,0,40,N,7,90
4091,37,8,19,19,10.0,0.0,0,88,0,40,N,5,90
4092,38,2,18,18,12.0,0.0,0,93,0,40,N,8,90
4093,39,4,17,17,6.0,0.0,0,92,0,0,N,8,90
4094,40,6,18,18,10.0,0.0,0,86,0,0,N,4,90
4095,41,5,16,16,7.0,0.0,0,100,0,0,NE,7,90
4096,42,5,17,17,12.0,0.0,0,94,0,0,N,5,90
4097,43,5,17,17,6.0,0.0,0,87,0,0,N,6,90
4098,44,1,16,16,4.0,0.0,0,89,0,0,O,4,90
4099,1,9,24,24,21.0,0.1,0,65,0,65,E,10,91
4100,2,7,25,25,19.0,0.1,0,57,0,65,SE,9,91
4101,3,8,26,26,27.0,0.0,0,50,0,65,SE,9,91
4102,4,8,25,25,27.0,0.0,0,50,0,65,S,13,91
4103,5,8,27,27,25.0,0.0,0,43,0,65,S,12,91
4104,6,14,28,28,44.0,0.1,0,38,0,65,S,10,91
4105,7,8,26,26,21.0,0.0,0,57,0,65,SE,15,91
4106,8,7,23,23,22.0,0.2,0,53,0,65,N,7,91
4107,9,1,20,20,22.0,0.0,0,64,0,65,N,12,91
4108,10,7,21,21,22.0,0.1,0,55,0,65,NE,10,91
4109,11,4,19,19,19.0,0.0,0,57,0,65,N,11,91
4110,12,2,19,19,17.0,0.0,0,63,0,65,N,11,91
4111,13,17,19,19,24.0,0.1,0,67,0,65,N,10,91
4112,14,6,19,19,27.0,0.0,0,69,0,65,N,13,91
4113,15,1,18,18,15.0,0.0,0,72,0,10,N,15,91
4114,16,6,18,18,18.0,0.0,0,72,0,10,NE,9,91
4115,17,1,18,18,20.0,0.0,0,70,0,10,N,10,91
4116,18,6,18,18,19.0,0.0,0,73,0,10,N,11,91
4117,19,5,18,18,21.0,0.0,0,79,0,10,NE,11,91
4118,20,6,18,18,20.0,0.0,0,86,0,10,NE,12,91
4119,21,5,18,18,22.0,0.0,0,92,0,25,NE,11,91
4120,22,8,20,20,28.0,0.0,0,85,0,25,NE,13,91
4121,23,8,21,21,30.0,0.0,0,81,0,25,E,15,91
4122,24,8,23,23,40.0,0.0,0,75,0,25,E,16,91
4123,25,8,25,25,34.0,0.0,0,72,0,25,SE,19,91
4124,26,1,26,26,46.0,0.0,0,61,0,25,NE,20,91
4125,27,7,27,27,25.0,0.1,0,48,0,55,N,20,91
4126,28,9,28,28,22.0,0.1,0,44,0,55,NE,11,91
4127,29,7,29,29,21.0,0.1,0,39,0,55,E,7,91
4128,30,7,29,29,23.0,0.1,0,39,0,55,NE,9,91
4129,31,7,28,28,24.0,0.1,0,42,0,55,NE,11,91
4130,32,7,26,26,15.0,0.1,0,52,0,55,NE,11,91
4131,33,6,24,24,15.0,0.0,0,60,0,25,NE,7,91
4132,34,1,22,22,19.0,0.0,0,66,0,25,N,8,91
4133,35,1,21,21,16.0,0.0,0,67,0,25,N,11,91
4134,36,6,19,19,16.0,0.0,0,77,0,25,N,9,91
4135,37,6,19,19,17.0,0.0,0,78,0,25,N,9,91
4136,38,4,20,20,17.0,0.0,0,81,0,25,N,10,91
4137,39,6,20,20,16.0,0.0,0,80,0,5,N,9,91
4138,40,6,19,19,13.0,0.0,0,79,0,5,NE,9,91
4139,41,5,19,19,24.0,0.0,0,79,0,5,E,7,91
4140,42,5,19,19,25.0,0.0,0,80,0,5,N,14,91
4141,43,6,18,18,16.0,0.0,0,80,0,5,N,15,91
4142,44,1,18,18,8.0,0.0,0,81,0,5,N,8,91
4143,1,9,25,25,18.0,0.1,0,54,0,65,E,8,92
4144,2,7,26,26,17.0,0.1,0,48,0,65,E,7,92
4145,3,1,27,27,18.0,0.0,0,42,0,70,S,8,92
4146,4,8,28,28,21.0,0.0,0,40,0,70,S,7,92
4147,5,1,28,28,40.0,0.0,0,36,0,70,S,9,92
4148,6,10,29,29,21.0,2.0,0,38,0,70,SE,19,92
4149,7,7,26,26,30.0,0.8,0,66,0,70,NO,10,92
4150,8,2,24,24,19.0,0.0,0,76,0,70,E,20,92
4151,9,9,21,21,13.0,0.1,0,86,0,55,NE,11,92
4152,10,1,21,21,19.0,0.0,0,91,0,55,N,9,92
4153,11,6,18,18,28.0,0.0,0,100,0,55,NE,13,92
4154,12,2,19,19,21.0,0.0,0,87,0,55,NE,18,92
4155,13,2,19,19,16.0,0.0,0,90,0,55,NE,14,92
4156,14,6,18,18,19.0,0.0,0,95,0,55,NE,11,92
4157,15,2,18,18,21.0,0.0,0,98,0,0,NE,12,92
4158,16,8,18,18,26.0,0.0,0,96,0,0,NE,14,92
4159,17,8,18,18,26.0,0.0,0,95,0,0,NE,18,92
4160,18,5,18,18,24.0,0.0,0,96,0,0,NE,18,92
4161,19,6,18,18,21.0,0.0,0,97,0,0,NE,16,92
4162,20,2,17,17,25.0,0.0,0,99,0,0,NE,13,92
4163,21,4,17,17,21.0,0.0,0,100,0,10,NE,16,92
4164,22,8,20,20,26.0,0.0,0,93,0,10,NE,14,92
4165,23,8,22,22,28.0,0.0,0,83,0,10,E,17,92
4166,24,13,24,24,25.0,0.0,0,77,0,10,SE,19,92
4167,25,1,25,25,26.0,0.0,0,66,0,10,E,15,92
4168,26,1,27,28,30.0,0.0,0,63,0,10,NE,17,92
4169,27,7,28,29,35.0,0.1,0,57,0,50,E,18,92
4170,28,17,29,30,33.0,0.1,0,55,0,50,NE,23,92
4171,29,7,29,30,26.0,0.1,0,50,0,50,NE,20,92
4172,30,7,30,31,25.0,0.1,0,48,0,50,NE,17,92
4173,31,7,29,30,20.0,0.1,0,53,0,50,NE,16,92
4174,32,1,28,30,19.0,0.0,0,61,0,50,NE,12,92
4175,33,2,26,26,18.0,0.0,0,64,0,10,NE,13,92
4176,34,1,24,24,24.0,0.0,0,71,0,10,NE,12,92
4177,35,1,22,22,19.0,0.0,0,79,0,10,NE,17,92
4178,36,6,21,21,18.0,0.0,0,90,0,10,NE,13,92
4179,37,6,20,20,18.0,0.0,0,91,0,10,NE,13,92
4180,38,2,20,20,23.0,0.0,0,92,0,10,E,12,92
4181,39,2,20,20,22.0,0.0,0,86,0,5,E,16,92
4182,40,2,20,20,23.0,0.0,0,86,0,5,E,13,92
4183,41,2,19,19,15.0,0.0,0,86,0,5,NE,15,92
4184,42,6,19,19,14.0,0.0,0,86,0,5,NE,9,92
4185,43,6,18,18,12.0,0.0,0,88,0,5,NE,9,92
4186,44,1,18,18,10.0,0.0,0,88,0,5,NE,7,92
4187,1,2,22,22,24.0,0.0,0,69,0,75,SE,4,93
4188,2,1,24,24,29.0,0.0,0,56,0,75,SE,11,93
4189,3,2,23,23,34.0,0.0,0,58,0,80,SE,15,93
4190,4,1,23,23,34.0,0.0,0,53,0,80,SE,18,93
4191,5,6,21,21,31.0,0.0,0,59,0,80,S,19,93
4192,6,8,22,22,33.0,0.0,0,56,0,80,S,16,93
4193,7,7,20,20,22.0,0.1,0,60,0,80,S,20,93
4194,8,1,18,18,24.0,0.0,0,63,0,80,S,12,93
4195,9,5,19,19,13.0,0.0,0,45,0,55,SO,12,93
4196,10,1,18,18,8.0,0.0,0,53,0,55,NE,7,93
4197,11,4,17,17,9.0,0.0,0,58,0,55,NO,4,93
4198,12,5,16,16,7.0,0.0,0,66,0,55,NO,6,93
4199,13,17,15,15,10.0,0.2,0,72,0,55,SO,5,93
4200,14,7,14,14,9.0,0.1,0,90,0,55,S,5,93
4201,15,8,14,14,13.0,0.0,0,90,0,15,NO,4,93
4202,16,6,13,13,9.0,0.0,0,92,0,15,N,8,93
4203,17,6,13,13,11.0,0.0,0,99,0,15,NO,5,93
4204,18,2,13,13,9.0,0.0,0,100,0,15,NO,7,93
4205,19,8,13,13,4.0,0.0,0,100,0,15,NO,6,93
4206,20,20,12,12,8.0,0.0,0,100,0,15,NO,3,93
4207,21,5,12,12,10.0,0.0,0,100,0,75,NO,5,93
4208,22,5,15,15,18.0,0.0,0,100,0,75,NO,4,93
4209,23,8,17,17,19.0,0.0,0,88,0,75,SE,6,93
4210,24,3,20,20,33.0,1.0,0,77,0,75,SE,10,93
4211,25,16,21,21,33.0,15.0,0,77,0,75,SE,16,93
4212,26,3,23,23,18.0,1.0,0,59,0,75,S,8,93
4213,27,7,24,24,15.0,0.1,0,50,0,70,N,12,93
4214,28,1,25,25,10.0,0.0,0,50,0,70,S,8,93
4215,29,1,25,25,9.0,0.0,0,48,0,70,NE,2,93
4216,30,1,26,26,10.0,0.0,0,49,0,70,E,3,93
4217,31,6,25,25,18.0,0.0,0,49,0,70,E,4,93
4218,32,1,24,24,9.0,0.0,0,48,0,70,SE,9,93
4219,33,6,23,23,12.0,0.0,0,59,0,20,S,4,93
4220,34,5,21,21,13.0,0.0,0,66,0,20,NO,8,93
4221,35,6,19,19,10.0,0.0,0,71,0,20,NO,9,93
4222,36,4,17,17,9.0,0.0,0,84,0,20,NO,8,93
4223,37,8,16,16,7.0,0.0,0,89,0,20,O,7,93
4224,38,6,15,15,10.0,0.0,0,95,0,20,O,4,93
4225,39,5,15,15,7.0,0.0,0,98,0,0,SO,5,93
4226,40,4,14,14,5.0,0.0,0,95,0,0,O,4,93
4227,41,19,14,14,10.0,0.0,0,99,0,0,NO,4,93
4228,42,5,13,13,8.0,0.0,0,100,0,0,NO,7,93
4229,43,6,13,13,5.0,0.0,0,98,0,0,NO,4,93
4230,44,1,13,13,4.0,0.0,0,99,0,0,NE,4,93
4231,1,14,25,25,22.0,0.1,0,57,0,65,E,10,94
4232,2,7,26,26,20.0,0.1,0,52,0,65,E,8,94
4233,3,8,27,27,24.0,0.0,0,46,0,70,SE,8,94
4234,4,2,28,28,25.0,0.0,0,40,0,70,SE,9,94
4235,5,6,29,29,25.0,0.0,0,37,0,70,SE,9,94
4236,6,6,28,28,30.0,0.0,0,40,0,70,S,7,94
4237,7,17,27,28,34.0,0.1,0,52,0,70,E,13,94
4238,8,6,25,25,17.0,0.0,0,56,0,70,E,17,94
4239,9,1,23,23,14.0,0.0,0,58,0,40,E,4,94
4240,10,6,21,21,18.0,0.0,0,63,0,40,S,7,94
4241,11,5,19,19,10.0,0.0,0,66,0,40,NE,9,94
4242,12,5,19,19,6.0,0.0,0,67,0,40,E,5,94
4243,13,4,19,19,9.0,0.0,0,77,0,40,E,1,94
4244,14,6,18,18,1.0,0.0,0,79,0,40,SO,3,94
4245,15,1,18,18,5.0,0.0,0,80,0,5,C,0,94
4246,16,6,18,18,6.0,0.0,0,81,0,5,SO,3,94
4247,17,1,18,18,19.0,0.0,0,80,0,5,E,3,94
4248,18,4,17,17,19.0,0.0,0,81,0,5,NE,9,94
4249,19,2,17,17,28.0,0.0,0,88,0,5,E,9,94
4250,20,6,17,17,27.0,0.0,0,95,0,5,NE,14,94
4251,21,5,17,17,28.0,0.0,0,100,0,20,E,14,94
4252,22,8,20,20,34.0,0.0,0,88,0,20,NE,13,94
4253,23,8,22,22,34.0,0.0,0,78,0,20,E,17,94
4254,24,8,24,24,20.0,0.0,0,70,0,20,E,17,94
4255,25,13,26,26,38.0,0.0,0,73,0,20,E,8,94
4256,26,1,27,28,19.0,0.0,0,59,0,20,NE,19,94
4257,27,1,28,28,32.0,0.0,0,46,0,55,E,6,94
4258,28,8,29,29,29.0,0.0,0,44,0,55,E,13,94
4259,29,14,30,30,24.0,0.1,0,39,0,55,E,11,94
4260,30,1,30,30,27.0,0.0,0,39,0,55,NE,9,94
4261,31,1,29,29,26.0,0.0,0,42,0,55,E,12,94
4262,32,6,27,27,17.0,0.0,0,48,0,55,E,11,94
4263,33,8,26,26,14.0,0.0,0,54,0,15,E,8,94
4264,34,1,22,22,16.0,0.0,0,65,0,15,E,7,94
4265,35,1,19,19,17.0,0.0,0,70,0,15,NE,6,94
4266,36,6,19,19,21.0,0.0,0,80,0,15,NE,8,94
4267,37,6,19,19,26.0,0.0,0,83,0,15,E,10,94
4268,38,4,19,19,23.0,0.0,0,87,0,15,NE,13,94
4269,39,5,20,20,23.0,0.0,0,85,0,5,E,12,94
4270,40,5,19,19,20.0,0.0,0,84,0,5,E,10,94
4271,41,5,19,19,5.0,0.0,0,86,0,5,E,10,94
4272,42,5,19,19,4.0,0.0,0,87,0,5,O,2,94
4273,43,6,18,18,4.0,0.0,0,89,0,5,O,2,94
4274,44,1,18,18,4.0,0.0,0,90,0,5,O,2,94
4275,1,7,24,24,20.0,0.1,0,66,0,75,SE,12,95
4276,2,7,26,26,22.0,0.1,0,61,0,75,SE,10,95
4277,3,8,26,26,33.0,0.0,0,53,0,80,SE,10,95
4278,4,3,25,25,37.0,0.1,0,53,0,80,S,18,95
4279,5,4,24,24,37.0,0.0,0,57,0,80,S,24,95
4280,6,8,25,25,27.0,0.0,0,50,0,80,S,23,95
4281,7,6,25,25,23.0,0.0,0,48,0,80,SE,16,95
4282,8,8,23,23,43.0,0.0,0,49,0,80,S,13,95
4283,9,6,20,20,22.0,0.0,0,68,0,65,N,16,95
4284,10,7,19,19,27.0,0.1,0,76,0,65,NE,14,95
4285,11,5,17,17,29.0,0.0,0,91,0,65,NE,17,95
4286,12,9,19,19,22.0,0.1,0,86,0,65,NE,17,95
4287,13,5,18,18,23.0,0.0,0,86,0,65,N,15,95
4288,14,5,18,18,20.0,0.0,0,85,0,65,NE,12,95
4289,15,2,17,17,20.0,0.0,0,88,0,10,E,14,95
4290,16,2,17,17,14.0,0.0,0,92,0,10,E,14,95
4291,17,5,17,17,17.0,0.0,0,100,0,10,E,9,95
4292,18,8,16,16,15.0,0.0,0,100,0,10,E,11,95
4293,19,2,16,16,14.0,0.0,0,100,0,10,SE,11,95
4294,20,2,16,16,14.0,0.0,0,100,0,10,E,10,95
4295,21,13,16,16,13.0,0.0,0,100,0,25,E,10,95
4296,22,6,18,18,41.0,0.0,0,100,0,25,E,9,95
4297,23,8,21,21,32.0,0.0,0,88,0,25,SE,28,95
4298,24,8,23,23,30.0,0.0,0,74,0,25,S,10,95
4299,25,8,24,24,30.0,0.0,0,71,0,25,E,20,95
4300,26,1,25,25,19.0,0.0,0,66,0,25,NE,17,95
4301,27,8,26,26,29.0,0.0,0,67,0,65,N,11,95
4302,28,2,27,28,20.0,0.0,0,65,0,65,N,19,95
4303,29,7,28,29,22.0,0.1,0,58,0,65,N,12,95
4304,30,2,28,29,16.0,0.0,0,59,0,65,E,13,95
4305,31,4,26,26,33.0,0.0,0,68,0,65,NE,8,95
4306,32,5,23,23,29.0,0.0,0,63,0,65,SE,22,95
4307,33,5,21,21,15.0,0.0,0,74,0,30,SE,18,95
4308,34,1,20,20,11.0,0.0,0,82,0,30,SE,6,95
4309,35,6,19,19,17.0,0.0,0,83,0,30,E,8,95
4310,36,6,20,20,20.0,0.0,0,79,0,30,E,12,95
4311,37,8,19,19,17.0,0.0,0,74,0,30,E,13,95
4312,38,2,19,19,20.0,0.0,0,74,0,30,E,12,95
4313,39,8,18,18,34.0,0.0,0,80,0,10,SE,14,95
4314,40,5,17,17,22.0,0.0,0,77,0,10,SE,23,95
4315,41,2,17,17,15.0,0.0,0,75,0,10,E,9,95
4316,42,1,16,16,11.0,0.0,0,82,0,10,NE,11,95
4317,43,6,16,16,12.0,0.0,0,84,0,10,NE,6,95
4318,44,6,16,16,12.0,0.0,0,90,0,10,NE,8,95
4319,1,7,24,24,21.0,0.1,0,67,0,75,SE,11,96
4320,2,7,26,26,23.0,0.1,0,61,0,75,SE,9,96
4321,3,8,26,26,32.0,0.0,0,53,0,80,SE,10,96
4322,4,3,25,25,34.0,0.1,0,53,0,80,S,17,96
4323,5,4,24,24,35.0,0.0,0,56,0,80,S,21,96
4324,6,8,25,25,27.0,0.0,0,50,0,80,S,21,96
4325,7,4,25,25,26.0,0.0,0,47,0,80,S,16,96
4326,8,8,23,23,38.0,0.0,0,49,0,80,S,15,96
4327,9,7,21,21,23.0,0.1,0,67,0,70,NO,25,96
4328,10,7,19,19,27.0,0.1,0,76,0,70,N,13,96
4329,11,7,18,18,30.0,0.1,0,90,0,70,NE,16,96
4330,12,9,19,19,22.0,0.1,0,84,0,70,NE,16,96
4331,13,7,18,18,26.0,0.1,0,85,0,70,N,12,96
4332,14,7,18,18,17.0,0.1,0,84,0,70,NE,13,96
4333,15,2,17,17,16.0,0.0,0,88,0,10,E,11,96
4334,16,2,17,17,14.0,0.0,0,95,0,10,E,11,96
